tourney_id,alias,source
1972-1022,Nottingham Round Robin,tour
1972-1023,Bristol,tour
1972-1024,Queens Club,tour
1972-1025,Eastbourne,tour
1972-1026,Dublin,tour
1972-1027,Newport Wales,tour
1972-1028,West Kirby,tour
1972-1029,Columbus,tour
1972-1030,Cincinnati,tour
1972-1031,Indianapolis,tour
1972-1032,Denver,tour
1972-1033,Toronto,tour
1972-1034,Newport,tour
1972-1035,Charlotte,tour
1972-1036,Albany,tour
1972-1037,Phoenix,tour
1972-1038,Boca Raton,tour
1972-1039,Billingham,tour
1972-1040,Edingburgh,tour
1972-1041,Port Talbot,tour
1972-1042,Torquay,tour
1972-1043,London,tour
1972-1044,New York,tour
1972-1045,Perth 2,tour
1972-1046,Port Elizabeth 1,tour
1972-1047,Sydney Manly,tour
1972-1048,Valencia 1,tour
1972-1049,Christchurch,tour
1972-1050,Minsk,tour
1972-1051,Cape Town 1,tour
1972-1052,Auckland,tour
1972-1053,Hobart 1,tour
1972-1054,Durban,tour
1972-1055,Hamilton,tour
1972-1056,Portland,tour
1972-1057,London Invitational,tour
1972-1058,Auckland Nz Open,tour
1972-1059,Umea,tour
1972-1060,Perth Southwest Chps,tour
1972-1061,Perth 1,tour
1972-1062,Copenhagen,tour
1972-1063,West Palm Beach,tour
1972-1064,Nairobi 1,tour
1972-1065,Paris Coupe Cozon,tour
1972-1066,Kiev,tour
1972-1067,New South Wales,tour
1972-1068,Kisumu,tour
1972-1069,Moscow Indoors,tour
1972-1070,Nairobi 2,tour
1972-1071,Brussels,tour
1972-1072,Tokyo,tour
1972-1073,Perth City,tour
1972-1074,Cairo,tour
1972-1075,Sofia,tour
1972-1076,Wynnum,tour
1972-1077,Alexandria,tour
1972-1078,Menton,tour
1972-1079,Nice Intl,tour
1972-1080,Monte Carlo,tour
1972-1081,Beersheba,tour
1972-1082,Birmingham,tour
1972-1083,Southport England,tour
1972-1084,Cannes,tour
1972-1085,Tel Aviv Spring,tour
1972-1086,Haifa,tour
1972-1087,Madrid,tour
1972-1088,Beaulieu,tour
1972-1089,Tashkent,tour
1972-1090,Nice,tour
1972-1091,Catania,tour
1972-1092,Norwich,tour
1972-1093,Tarrasa,tour
1972-1094,Paris French Pro,tour
1972-1095,Ojai,tour
1972-1096,Sutton,tour
1972-1097,Los Angeles Socal Chps,tour
1972-1098,Stuttgart,tour
1972-1099,Guildford,tour
1972-1100,Lee-On-Solent,tour
1972-1101,Chingford,tour
1972-1102,Tulsa,tour
1972-1103,Surbiton,tour
1972-1104,Chichester,tour
1972-1105,Nottingham,tour
1972-1106,Manchester,tour
1972-1107,Montgomery,tour
1972-1108,Beckenham Gb Vs World,tour
1972-W001,Wightman Cup,tour
1972-1109,Beckenham,tour
1972-1110,Cassel,tour
1972-1111,Wimbledon Plate,tour
1972-1112,Fulda,tour
1972-1113,Raleigh,tour
1972-1114,Prague,tour
1972-1115,Birmingham Ala,tour
1972-1116,Travemunde,tour
1972-1117,Felixstowe,tour
1972-1118,Bastad,tour
1972-1119,Gstaad,tour
1972-1120,Atlanta,tour
1972-1121,Kitzbuhel,tour
1972-1122,Frinton-On-Sea,tour
1972-1123,Craiglockhart,tour
1972-1124,Montana,tour
1972-1125,Soviet Championships,tour
1972-1126,Bonne Bell Cup,tour
1972-1127,Dusseldorf,tour
1972-1128,Hilversum,tour
1972-1129,Istanbul,tour
1972-1130,Tallinn,tour
1972-1131,Brumana,tour
1972-1133,Ilkley,tour
1972-1134,Budapest,tour
1972-1135,Grado,tour
1972-1136,Moscow,tour
1972-1137,Dutch Nationals,tour
1972-1138,Wilmington,tour
1972-1139,Braunschweig,tour
1972-1140,Haverford,tour
1972-1141,South Orange,tour
1972-1142,Poertschach,tour
1972-1143,St. Moritz,tour
1972-1144,Budleigh Salterton,tour
1972-1145,Santa Monica,tour
1972-1146,Salonika,tour
1972-1147,Key Biscayne,tour
1972-1148,Sydney Metro 1,tour
1972-1149,Athens,tour
1972-1150,Milan Bonfiglio,tour
1972-1151,Los Angeles Pac Southwest,tour
1972-1152,La Paz,tour
1972-1153,Split,tour
1972-1154,Tel Aviv Autumn,tour
1972-1155,Donets,tour
1972-1156,Rome Nationals,tour
1972-1157,Cluj,tour
1972-1158,Vina Del Mar,tour
1972-1159,Aix-En-Provence,tour
1972-1160,Bogota,tour
1972-1161,Barcelona,tour
1972-1162,Bulawayo,tour
1972-1163,Hong Kong,tour
1972-1164,Delray Beach,tour
1972-1165,Southport,tour
1972-1166,Ecuador,tour
1972-1167,Johannesburg Transvaal Chps,tour
1972-1168,Nottingham Exho,tour
1972-1169,Melbourne,tour
1972-1170,Redcliffe,tour
1972-1171,Buenos Aires,tour
1972-1172,Brisbane,tour
1972-1173,Paris Coupe Canet,tour
1972-1174,Sydney Metro 2,tour
1972-1175,Pretoria,tour
1972-1176,Adelaide 2,tour
1972-1177,Bloemfontein,tour
1972-1178,Kingston,tour
1972-1179,Cape Town 2,tour
1972-1180,Hobart 2,tour
1972-1181,Port Elizabeth 2,tour
1972-1182,Valencia 2,tour
1972-W-SL-FRA-01A-1972,Roland Garros,tour
1973-W-SL-AUS-01A-1973,Australian Open,tour
1973-W-SL-FRA-01A-1973,Roland Garros,tour
1973-W-SL-GBR-01A-1973,Wimbledon,tour
1973-W-SL-USA-01A-1973,Us Open,tour
1973-1001-1973,Akron,tour
1973-1002-1973,St Petersburg,tour
1973-1003,Sydney,tour
1973-1004,San Francisco,tour
1973-1005,Los Angeles,tour
1973-1006,Bethesda,tour
1973-1007,Miami,tour
1973-1008,Indianapolis,tour
1973-1009,Fort Lauderdale,tour
1973-1010,Detroit,tour
1973-1011,Dallas,tour
1973-1012,Chicago,tour
1973-1013,Richmond,tour
1973-1014,Boston,tour
1973-1015,Tucson,tour
1973-1016,New York,tour
1973-1017,Philadelphia,tour
1973-1018,Sarasota,tour
1973-1019,Quincy,tour
1973-1020,Miami Beach,tour
1973-1021,Jacksonville,tour
1973-1022,Hilton Head,tour
1973-1023,Tokyo Sillook,tour
1973-1024,Bournemouth,tour
1973-1025,Rome,tour
1973-1026,Hamburg,tour
1973-1027,Nottingham,tour
1973-1028,London Rothmans,tour
1973-1029,Dublin,tour
1973-1030,Dusseldorf,tour
1973-1031,Monmouthshire,tour
1973-1032,West Kirby,tour
1973-1033,Cleveland,tour
1973-1034,Denver,tour
1973-1035,Atlantic City,tour
1973-1036,Cincinnati,tour
1973-1037,Nashville,tour
1973-1038,Indianapolis,tour
1973-1039,Jersey Shore,tour
1973-1040,Toronto,tour
1973-1041,Newport,tour
1973-1042,St. Louis,tour
1973-1043,Charlotte,tour
1973-1044,Houston,tour
1973-1045,Columbus,tour
1973-1046,Phoenix,tour
1973-1047,Boca Raton,tour
1973-1048,Tokyo Japan Open,tour
1973-1049,Port Talbot,tour
1973-1050,Edinburgh,tour
1973-1051,Durham,tour
1973-1052,London,tour
1973-1053,Johannesburg,tour
1973-1054,Perth,tour
1973-1055,Auckland Chps 1,tour
1973-1056,Port Elizabeth 1,tour
1973-1057,Paris Coupe Bivort,tour
1973-1058,Valencia,tour
1973-1059,Mamers,tour
1973-1060,East London,tour
1973-1061,Portland,tour
1973-1062,Auckland,tour
1973-1063,Durban,tour
1973-1064,Moscow,tour
1973-1065,Christchurch,tour
1973-1066,Tallinn,tour
1973-1067,Bremen,tour
1973-1068,Whangerei,tour
1973-1069,Helsinki,tour
1973-1070,Lake Worth,tour
1973-1071,Gloucester,tour
1973-1072,Baku,tour
1973-1073,Nairobi,tour
1973-1074,Moscow Intl,tour
1973-1075,Perth City,tour
1973-1076,Cairo,tour
1973-1077,Warrnambool,tour
1973-1078,Alexandria,tour
1973-1079,Beaulieu,tour
1973-1080,Menton,tour
1973-1081,Nice,tour
1973-1082,Tashkent,tour
1973-1083,Hampstead,tour
1973-1084,Monte Carlo,tour
1973-1085,Norwich,tour
1973-1086,Ojai,tour
1973-1087,Tel Aviv,tour
1973-1088,Sutton,tour
1973-1090,Stuttgart,tour
1973-1091,Los Angeles Socal Chps,tour
1973-1092,Battle Of The Sexes 1,tour
1973-1093,Guildford,tour
1973-1094,Lee-On-Solent,tour
1973-1095,Paris Jean Bouin,tour
1973-1096,Chingford,tour
1973-1097,Tulsa,tour
1973-1098,Surbiton,tour
1973-1099,Mobile,tour
1973-1100,Manchester,tour
1973-1101,Chichester,tour
1973-1102,Stourbridge,tour
1973-1103,Beckenham,tour
1973-1104,Merseyside,tour
1973-1105,Halifax,tour
1973-1106,Wimbledon Plate,tour
1973-1107,Raleigh,tour
1973-1108,Travemunde,tour
1973-1109,Moscow Chps,tour
1973-1110,Felixstowe,tour
1973-1111,Bastad,tour
1973-1112,Gstaad,tour
1973-1113,Pilzen,tour
1973-1114,Birmingham,tour
1973-1115,Tel Aviv Maccabiah Games,tour
1973-1116,Kitzbuhel,tour
1973-1117,Frinton-On-Sea,tour
1973-1118,Edinburgh Scottish Chps,tour
1973-1119,Hilversum,tour
1973-1120,Montana,tour
1973-1121,Soviet Championships,tour
1973-1122,Davos,tour
1973-1123,Hango,tour
1973-1124,Bratislava,tour
1973-1125,Munich,tour
1973-1126,Istanbul,tour
1973-1127,Geneva,tour
1973-1128,Borgholm,tour
1973-1129,Braunschweig,tour
1973-1130,Brumana,tour
1973-1131,Pescara,tour
1973-1134,Moscow University Games,tour
1973-1135,Orange,tour
1973-W001,Wightman Cup,tour
1973-1136,Exmouth,tour
1973-1137,Santander,tour
1973-1138,St. Moritz,tour
1973-1139,Sydney Metro,tour
1973-1140,Santa Monica,tour
1973-1141,Santa Monica U12,tour
1973-1142,Athens,tour
1973-1143,Hilton Head Invitational,tour
1973-1144,Ankara,tour
1973-1145,Ostrava,tour
1973-1146,Los Angeles Pac Southwest,tour
1973-1147,Battle Of The Sexes 2,tour
1973-1148,Barcelona,tour
1973-1149,Madrid,tour
1973-1150,Honolulu,tour
1973-1151,Coogee,tour
1973-1152,Johannesburg Transvaal Chps,tour
1973-1153,Grace Park,tour
1973-1154,Ipswich,tour
1973-1155,Christchurch Hard,tour
1973-1156,Baltimore,tour
1973-1157,Buenos Aires,tour
1973-1158,Adelaide,tour
1973-1159,Sydney Hard,tour
1973-1160,Port Washington,tour
1973-1161,Key Biscayne,tour
1973-1162,Sao Paulo,tour
1973-1163,Brisbane,tour
1973-1164,Bloemfontein,tour
1973-1165,Cape Town,tour
1973-1166,Hobart,tour
1973-1167,Bonne Bell Cup,tour
1973-1168,Auckland Chps 2,tour
1973-1169,Port Elizabeth 2,tour
1974-W-SL-AUS-01A-1974,Australian Open,tour
1974-W-SL-FRA-01A-1974,Roland Garros,tour
1974-W-SL-GBR-01A-1974,Wimbledon,tour
1974-W-SL-USA-01A-1974,Us Open,tour
1974-D002,Fed Cup Wg Sf: Aus Vs Gbr,tour
1974-D024,Fed Cup Wg R1: Rou Vs Arg,tour
1974-D037,Fed Cup Wg R2: Frg Vs Esp,tour
1974-D042,Fed Cup Wg Conr: Bel Vs Ina,tour
1974-1001-1974,San Francisco,tour
1974-1002-1974,Rome,tour
1974-1003,New South Wales,tour
1974-1004,Mission Viejo,tour
1974-1005,Washington,tour
1974-1006,Fort Lauderdale,tour
1974-1007,Detroit,tour
1974-1008,Chicago,tour
1974-1009,Dallas,tour
1974-1010,Akron,tour
1974-1011,New York,tour
1974-1012,Sarasota,tour
1974-1013,St. Petersburg,tour
1974-1014,Philadelphia,tour
1974-1015,Hilton Head,tour
1974-1016,Bournemouth,tour
1974-1017,Hamburg,tour
1974-1018,Eastbourne,tour
1974-1019,Indianapolis,tour
1974-1020,Toronto,tour
1974-1021,Newport,tour
1974-1022,Orlando,tour
1974-1023,Denver,tour
1974-1024,Houston,tour
1974-1025,Phoenix,tour
1974-1026,Tokyo Japan Open,tour
1974-1027,Los Angeles,tour
1974-1028,Tokyo Sillook,tour
1974-1029,Cardiff,tour
1974-1030,Edinburgh,tour
1974-1031,London,tour
1974-1032,Johannesburg,tour
1974-1033,Adelaide,tour
1974-1034,Perth,tour
1974-1035,Sydney,tour
1974-1036,East London 1,tour
1974-1037,Auckland Natls,tour
1974-1038,Auckland,tour
1974-1039,Durban,tour
1974-1040,Portland,tour
1974-1041,Whangerei,tour
1974-1042,Kiev,tour
1974-1043,Quirindi,tour
1974-1044,Oslo,tour
1974-1046,Salavat,tour
1974-1047,Providence,tour
1974-1048,Fort Myers,tour
1974-1049,Moscow,tour
1974-1050,Cairo,tour
1974-1051,Winter Haven,tour
1974-1052,Gothenberg,tour
1974-1053,Sebring,tour
1974-1054,Ocala,tour
1974-1055,Alexandria,tour
1974-1056,Santo Domingo,tour
1974-1057,Pensacola,tour
1974-1153,Madrid Intl,tour
1974-1058,Jacksonville,tour
1974-1059,Beaulieu,tour
1974-1060,Monte Carlo Intl,tour
1974-1061,Costa Mesa,tour
1974-1062,Nice,tour
1974-1063,Phoenix Aztec,tour
1974-1064,Monte Carlo,tour
1974-1065,Southport,tour
1974-1066,Birmingham,tour
1974-1067,Tel Aviv,tour
1974-1068,Tashkent 1,tour
1974-1069,Dallas Aztec,tour
1974-1070,Haifa,tour
1974-1071,Hampstead,tour
1974-1072,Nice Intl,tour
1974-1073,Tashkent 2,tour
1974-1074,Atlanta,tour
1974-1075,Sochi,tour
1974-1076,Ojai,tour
1974-1077,Norwich,tour
1974-1078,Lee-On-Solent,tour
1974-1079,Paddington,tour
1974-1080,Rome Mini,tour
1974-1081,Portola Valley,tour
1974-1082,Stuttgart,tour
1974-1083,Guildford,tour
1974-1084,Los Angeles Sectionals,tour
1974-1085,Tulsa,tour
1974-1086,Surbiton,tour
1974-1087,West Of Scotland,tour
1974-1088,St. Annes-On-Sea,tour
1974-1089,Paris Casg,tour
1974-1090,Berlin,tour
1974-1091,Manchester,tour
1974-1092,Chichester,tour
1974-1093,Beckenham,tour
1974-1094,Liverpool,tour
1974-1095,Wimbledon Plate,tour
1974-1096,Travemunde,tour
1974-1097,Bastad,tour
1974-1098,Gstaad,tour
1974-1099,Dublin,tour
1974-1100,Felixstowe,tour
1974-1101,Edinburgh Scottish Chps,tour
1974-1102,Newport Wales,tour
1974-1103,Raleigh,tour
1974-1104,Dusseldorf,tour
1974-1105,Hoylake,tour
1974-1106,Kitzbuhel,tour
1974-1107,Montana,tour
1974-1108,Tacoma,tour
1974-1109,Frinton-On-Sea,tour
1974-1110,Soviet Championships,tour
1974-1111,Istanbul,tour
1974-1112,Wroclaw,tour
1974-1113,Newcastle,tour
1974-1114,Geneva,tour
1974-1115,Brumana,tour
1974-1116,Ilkley,tour
1974-1117,Berlin Closed,tour
1974-1118,Wolverhampton,tour
1974-1119,Cranleigh,tour
1974-1120,South Orange,tour
1974-1121,Haverford,tour
1974-1122,Exmouth,tour
1974-1123,Torquay Rothmans,tour
1974-1124,Bonne Bell Cup,tour
1974-1125,Aix-En-Provence,tour
1974-1126,Sacramento,tour
1974-1127,Milan Bonfiglio,tour
1974-1129,Ostrava,tour
1974-1130,Bucharest,tour
1974-1131,Los Angeles Pac Southwest,tour
1974-1132,Skopje,tour
1974-1135,Sydney Eastern Suburbs,tour
1974-1136,Madrid,tour
1974-1137,Barcelona,tour
1974-W001,Wightman Cup,tour
1974-1138,Hilton Head Invitational,tour
1974-1139,Johannesburg Transvaal Chps,tour
1974-1140,Panama,tour
1974-1141,Melbourne,tour
1974-1142,Port Washington,tour
1974-1143,Redcliffe,tour
1974-1144,Buenos Aires,tour
1974-1145,Tokyo Gunze,tour
1974-1146,Torquay,tour
1974-1147,Brisbane,tour
1974-1148,Gympie,tour
1974-1149,East London 2,tour
1974-1150,Bloemfontein,tour
1974-1151,Hobart,tour
1974-1152,Cape Town,tour
1975-W-SL-AUS-01A-1975,Australian Open,tour
1975-W-SL-FRA-01A-1975,Roland Garros,tour
1975-W-SL-GBR-01A-1975,Wimbledon,tour
1975-W-SL-USA-01A-1975,Us Open,tour
1975-D011,Fed Cup Wg R1: Lux Vs Rou,tour
1975-D020,Fed Cup Wg R2: Frg Vs Arg,tour
1975-D042,Fed Cup Wg R2: Tch Vs Ned,tour
1975-D045,Fed Cup Wg Conr: Bra Vs Lux,tour
1975-1001-1975,San Francisco,tour
1975-1002-1975,Akron,tour
1975-1003-1975,Washington,tour
1975-1004-1975,Chicago,tour
1975-1005-1975,Philadelphia,tour
1975-1006-1975,Virginia Slims Championships,tour
1975-1007-1975,Amelia Island,tour
1975-1008-1975,Rome,tour
1975-1009-1975,Atlanta,tour
1975-1010,Sydney,tour
1975-1011,Sarasota,tour
1975-1012,Detroit,tour
1975-1013,Boston,tour
1975-1014,Houston,tour
1975-1015,Dallas,tour
1975-1016,Bournemouth,tour
1975-1017,Hamburg,tour
1975-1018,Eastbourne,tour
1975-1019,Indianapolis,tour
1975-1020,Toronto,tour
1975-1021,Westchester,tour
1975-1022,Denver,tour
1975-1023,Mission Viejo,tour
1975-1024,Phoenix,tour
1975-1025,Orlando,tour
1975-1026,Stockholm,tour
1975-1027,Paris,tour
1975-1028,London,tour
1975-1029,Johannesburg,tour
1975-1030,Port Elizabeth 1,tour
1975-1031,Hobart,tour
1975-1032,Manly Seaside,tour
1975-1033,Whangerei,tour
1975-1034,Auckland Nz Open,tour
1975-1035,Portland,tour
1975-1036,Stockholm Indoors,tour
1975-1037,Durban,tour
1975-1038,Palmas Del Mar,tour
1975-1039,Christchurch,tour
1975-1040,Austin,tour
1975-1041,Houston Satellite,tour
1975-1042,Auckland,tour
1975-1043,Moscow Indoors,tour
1975-1051,Fort Myers,tour
1975-1052,Madrid Winter 1,tour
1975-1053,Jacksonville,tour
1975-1055,Madrid Auto Club,tour
1975-1056,Cairo,tour
1975-1057,St. Petersburg,tour
1975-1059,Menton,tour
1975-1060,Madrid Concurso,tour
1975-1061,Alexandria,tour
1975-1062,Pensacola,tour
1975-1063,Nice 1,tour
1975-1064,Madrid Winter 2,tour
1975-1065,Monte Carlo,tour
1975-1066,Birmingham,tour
1975-1067,Tours,tour
1975-1068,Hampstead,tour
1975-1069,Lakeway,tour
1975-1070,Taormina,tour
1975-1071,Norwich,tour
1975-1072,Nice 2,tour
1975-1073,Sutton,tour
1975-1074,Paddington,tour
1975-1075,Lee-On-Solent,tour
1975-1076,Guildford,tour
1975-1077,Surbiton,tour
1975-1078,Newlands,tour
1975-1079,Chichester,tour
1975-1080,Beckenham,tour
1975-1081,Edgbaston,tour
1975-1082,Wimbledon Plate,tour
1975-1083,Grossinger,tour
1975-1084,Mannheim,tour
1975-1085,Gstaad,tour
1975-1086,Bastad,tour
1975-1087,Dublin,tour
1975-1088,Travemunde,tour
1975-1089,Atlantic City,tour
1975-1090,Raleigh,tour
1975-1091,Kitzbuhel,tour
1975-1092,Annapolis,tour
1975-1093,Paxton,tour
1975-1094,Istanbul,tour
1975-1095,Tallinn,tour
1975-1096,Budapest,tour
1975-1097,Montana,tour
1975-1098,New York,tour
1975-1099,Geneva,tour
1975-1100,Vienna,tour
1975-1101,South Orange,tour
1975-1102,Moscow,tour
1975-1103,Haverford,tour
1975-1104,Exmouth,tour
1975-1105,Brumana,tour
1975-1106,Stuttgart,tour
1975-W001,Wightman Cup,tour
1975-1107,Charlotte,tour
1975-1108,Wilkes Barre,tour
1975-1109,Pitlochry,tour
1975-1110,Tokyo Sillook,tour
1975-1111,Madrid Grand Prix,tour
1975-1112,Barcelona,tour
1975-1113,Hilton Head,tour
1975-1114,Mexico City Pan-Am Games,tour
1975-1115,Tokyo Japan Open,tour
1975-1116,Torquay,tour
1975-1117,Buenos Aires,tour
1975-1118,Melbourne,tour
1975-1119,Tokyo Gunze,tour
1975-1120,Adelaide,tour
1975-1121,Perth,tour
1975-1122,Brisbane,tour
1975-1123,Bloemfontein,tour
1975-1124,Port Elizabeth 2,tour
1975-1125,Glen Cove,tour
1976-W-SL-AUS-01A-1976,Australian Open,tour
1976-W-SL-FRA-01A-1976,Roland Garros,tour
1976-W-SL-GBR-01A-1976,Wimbledon,tour
1976-W-SL-USA-01A-1976,Us Open,tour
1976-D002,Fed Cup Wg R1: Usa Vs Isr,tour
1976-D019,Fed Cup Wg R1: Rou Vs Aus,tour
1976-D047,Fed Cup Wg Po: Fin Vs Sui,tour
1976-1001-1976,Austin,tour
1976-1002-1976,Houston,tour
1976-1003-1976,New South Wales,tour
1976-1004,Landover,tour
1976-1005,Chicago,tour
1976-1006,Akron,tour
1976-1007,Detroit,tour
1976-1008,Sarasota,tour
1976-1009,San Francisco,tour
1976-1010,Dallas,tour
1976-1011,Boston,tour
1976-1012,Philadelphia,tour
1976-1013,Hilton Head,tour
1976-1014,Virginia Slims Championships,tour
1976-1015,Amelia Island,tour
1976-1016,Bournemouth,tour
1976-1017,Hamburg,tour
1976-1018,Rome,tour
1976-1019,Eastbourne,tour
1976-1020,Indianapolis,tour
1976-1021,Toronto,tour
1976-1022,South Orange,tour
1976-1023,Westchester,tour
1976-1024,Atlanta,tour
1976-1025,Phoenix,tour
1976-1026,Palm Springs,tour
1976-1027,London,tour
1976-1028,Johannesburg,tour
1976-1029,Sydney,tour
1976-1030,Melbourne,tour
1976-1031,Christchurch,tour
1976-1032,Sydney Manly,tour
1976-1033,Auckland,tour
1976-1034,Portland,tour
1976-1035,Bremen,tour
1976-1036,St. Petersburg Futures,tour
1976-1037,Whangerei,tour
1976-1038,Malmo,tour
1976-1039,Fort Myers Futures,tour
1976-1040,Boras,tour
1976-1041,Mcallen Futures,tour
1976-1042,Copenhagen,tour
1976-1043,Midland Futures,tour
1976-1044,Austin Futures,tour
1976-1045,San Antonio Futures,tour
1976-1046,Madrid Campo,tour
1976-1047,Cairo,tour
1976-1048,Warrnambool,tour
1976-1049,Tallahassee,tour
1976-1050,Madrid Auto Club,tour
1976-1051,Ocala Futures,tour
1976-1052,Madrid La Moraleja,tour
1976-1053,Pensacola Futures,tour
1976-1054,Menton,tour
1976-1055,Nice,tour
1976-1056,Monte Carlo,tour
1976-1057,Southport,tour
1976-1058,Norwich,tour
1976-1059,Sutton,tour
1976-1060,Ojai,tour
1976-1061,Beckenham,tour
1976-1062,Craiglockart,tour
1976-1063,Wimbledon Plate,tour
1976-1064,Chattanooga,tour
1976-1065,Travemunde,tour
1976-1066,Gstaad,tour
1976-1067,Dublin,tour
1976-1068,Bastad,tour
1976-1069,Braunschweig,tour
1976-1070,Kitzbuhel,tour
1976-1071,Frinton-On-Sea,tour
1976-1072,Prerov,tour
1976-1073,Stuttgart,tour
1976-1074,Tokyo Sillook,tour
1976-1075,Perth Scotland,tour
1976-1076,Coogee,tour
1976-1077,Bournemouth Indoors,tour
1976-1078,Adelaide Hard,tour
1976-1079,Hilton Head Invitational,tour
1976-1080,Madrid International,tour
1976-1081,Aberavon,tour
1976-1082,Barcelona,tour
1976-1083,Torquay,tour
1976-1084,Tokyo Japan Open,tour
1976-W001,Wightman Cup,tour
1976-1086,Johannesburg Transvaal Chps,tour
1976-1087,Buenos Aires,tour
1976-1088,Sydney Hard,tour
1976-1089,Tokyo Gunze,tour
1976-1090,Adelaide,tour
1976-1091,Kauai,tour
1976-1092,Kona,tour
1976-1093,Perth,tour
1976-1094,Sydney Manly,tour
1977-W-SL-AUS-01A-1977,Australian Open,tour
1977-W-SL-AUS-02A-1977,Australian Open 2,tour
1977-W-SL-FRA-01A-1977,Roland Garros,tour
1977-W-SL-GBR-01A-1977,Wimbledon,tour
1977-W-SL-USA-01A-1977,Us Open,tour
1977-W-WT-USA-13A-1977,Atlanta,tour
1977-W-WT-USA-06A-1977,Chicago,tour
1977-W-WT-USA-11A-1977,Dallas,tour
1977-W-WT-USA-08A-1977,Detroit,tour
1977-W-WT-USA-10A-1977,Hilton Head,tour
1977-W-WT-USA-02A-1977,Hollywood,tour
1977-W-WT-USA-03A-1977,Houston,tour
1977-W-WT-JPN-02A-1977,Tokyo Gunze,tour
1977-W-WT-USA-07A-1977,Los Angeles,tour
1977-W-WT-AUS-02A-1977,Melbourne,tour
1977-W-WT-USA-04A-1977,Minneapolis,tour
1977-W-WT-USA-12A-1977,Philadelphia,tour
1977-W-WT-USA-14A-1977,Phoenix,tour
1977-W-WT-USA-09A-1977,San Francisco,tour
1977-W-WT-PUR-01A-1977,San Juan,tour
1977-W-WT-BRA-01A-1977,Sao Paulo,tour
1977-W-WT-USA-05A-1977,Seattle,tour
1977-W-WT-AUS-01A-1977,Sydney,tour
1977-W-WT-JPN-01A-1977,Tokyo Sillook,tour
1977-D027,Fed Cup Wg R2: Rsa Vs Nzl,tour
1977-D050,Fed Cup Wg Qf: Gbr Vs Swe,tour
1977-D051,Fed Cup Wg Conr: Jpn Vs Den,tour
1977-D052,Fed Cup Wg R1: Arg Vs Chi,tour
1977-D053,Fed Cup Wg Conr: Ita Vs Den,tour
1977-D054,Fed Cup Wg Conr: Arg Vs Bel,tour
1977-1101-1977,Palm Springs,tour
1977-1002-1977,Tucson,tour
1977-W-WT-USA-01A-1977,Washington Dc,tour
1977-1001-1977,Virginia Slims Championships,tour
1977-1003-1977,Portland Futures,tour
1977-1004-1977,Avon Futures,tour
1977-1005-1977,Hamburg,tour
1977-1006-1977,Rome,tour
1977-1007-1977,Edinburgh,tour
1977-1008-1977,Orange,tour
1977-1009-1977,Indianapolis,tour
1977-1010-1977,Toronto,tour
1977-1011-1977,Charlotte,tour
1977-1012-1977,Oldsmar,tour
1977-1013-1977,Johannesburg,tour
1977-1014-1977,London,tour
1977-1015-1977,New South Wales,tour
1977-1016,Bremen,tour
1977-1017,Portland Pacific Coast,tour
1977-1018,Boise Futures,tour
1977-1019,Hobart,tour
1977-1020,Long Island Futures,tour
1977-1021,Westchester Futures,tour
1977-1022,Columbus Futures,tour
1977-1023,Copenhagen,tour
1977-1024,Zurich,tour
1977-1025,Atlanta,tour
1977-1026,Oskarhamn,tour
1977-1027,Fort Myers Futures,tour
1977-1028,Nykoping,tour
1977-1029,Wangaratta,tour
1977-1030,Jacksonville Futures,tour
1977-1031,Linkoping,tour
1977-1032,Pensacola Futures,tour
1977-1033,Helsinki,tour
1977-1034,San Antonio,tour
1977-1035,Ilkley,tour
1977-1036,Little Rock,tour
1977-1037,Nice,tour
1977-1038,Ojai,tour
1977-1039,Tallahassee,tour
1977-1040,Monte Carlo,tour
1977-1041,Kuala Lumpur,tour
1977-1042,Port Washington,tour
1977-1043,Hampstead,tour
1977-1044,Norwich,tour
1977-1045,Sutton,tour
1977-1046,Guilford,tour
1977-1047,Surbiton,tour
1977-1048,Glasgow,tour
1977-1049,Beckenham,tour
1977-1050,Didsbury,tour
1977-1051,Chichester,tour
1977-1052,Edgbaston,tour
1977-1053,Edinburgh,tour
